# time = 2.54
# Grid points = 1730
# Domain Size = 4
# Pressure (Pa) = 100000
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
  -1.3628019227e-01  -1.3638645372e-01   1.1960000000e+00   1.8346640000e-05   4.2821825182e+00   2.8493033423e-02   2.8493033423e-02
  -1.3608857631e-01  -1.3617393082e-01   1.1960000000e+00   1.8346640000e-05   4.2576261969e+00  -1.3415611053e-02  -1.3415611053e-02
  -1.3595217107e-01  -1.3600322180e-01   1.1960000000e+00   1.8346640000e-05   4.2249593560e+00  -4.8571219225e-02  -4.8571219225e-02
  -1.3584831099e-01  -1.3590112033e-01   1.1960000000e+00   1.8346640000e-05   4.1958591419e+00  -7.6126335059e-02  -7.6126335059e-02
  -1.3567951218e-01  -1.3579550164e-01   1.1960000000e+00   1.8346640000e-05   4.1450771009e+00  -1.2002441702e-01  -1.2002441702e-01
  -1.3535403911e-01  -1.3556352272e-01   1.1960000000e+00   1.8346640000e-05   4.0570130120e+00  -1.8583620027e-01  -1.8583620027e-01
  -1.3493639639e-01  -1.3514455549e-01   1.1960000000e+00   1.8346640000e-05   4.0513560731e+00  -1.7525731427e-01  -1.7525731427e-01
  -1.3462300109e-01  -1.3472823729e-01   1.1960000000e+00   1.8346640000e-05   4.1286388377e+00  -1.0364942023e-01  -1.0364942023e-01
  -1.3446481408e-01  -1.3451776489e-01   1.1960000000e+00   1.8346640000e-05   4.1732310598e+00  -6.3527404291e-02  -6.3527404291e-02
  -1.3435656586e-01  -1.3441186327e-01   1.1960000000e+00   1.8346640000e-05   4.2023872381e+00  -3.7180968025e-02  -3.7180968025e-02
  -1.3422826119e-01  -1.3430126845e-01   1.1960000000e+00   1.8346640000e-05   4.2324958409e+00  -9.3722577516e-03  -9.3722577516e-03
  -1.3408110958e-01  -1.3415525393e-01   1.1960000000e+00   1.8346640000e-05   4.2557532467e+00   1.4046878703e-02   1.4046878703e-02
  -1.3389606513e-01  -1.3400696523e-01   1.1960000000e+00   1.8346640000e-05   4.2657393162e+00   2.9180999147e-02   2.9180999147e-02
  -1.3367458711e-01  -1.3378516504e-01   1.1960000000e+00   1.8346640000e-05   4.2382996964e+00   1.8084870810e-02   1.8084870810e-02
  -1.3349891692e-01  -1.3356400919e-01   1.1960000000e+00   1.8346640000e-05   4.1908341767e+00  -1.0219316597e-02  -1.0219316597e-02
  -1.3338482475e-01  -1.3343382466e-01   1.1960000000e+00   1.8346640000e-05   4.1540978774e+00  -3.3344777504e-02  -3.3344777504e-02
  -1.3327010102e-01  -1.3333582485e-01   1.1960000000e+00   1.8346640000e-05   4.1149003697e+00  -5.8615940596e-02  -5.8615940596e-02
  -1.3309978338e-01  -1.3320437719e-01   1.1960000000e+00   1.8346640000e-05   4.0567301619e+00  -9.6876969532e-02  -9.6876969532e-02
  -1.3274827395e-01  -1.3299518957e-01   1.1960000000e+00   1.8346640000e-05   3.9573320577e+00  -1.6289354601e-01  -1.6289354601e-01
  -1.3237954572e-01  -1.3250135833e-01   1.1960000000e+00   1.8346640000e-05   3.9822148632e+00  -1.3885533338e-01  -1.3885533338e-01
  -1.3213938504e-01  -1.3225773311e-01   1.1960000000e+00   1.8346640000e-05   4.0412867415e+00  -9.5574117736e-02  -9.5574117736e-02
  -1.3195209796e-01  -1.3202103697e-01   1.1960000000e+00   1.8346640000e-05   4.1083982665e+00  -5.0322973047e-02  -5.0322973047e-02
  -1.3183091070e-01  -1.3188315894e-01   1.1960000000e+00   1.8346640000e-05   4.1531298349e+00  -2.1424930138e-02  -2.1424930138e-02
  -1.3171643154e-01  -1.3177866246e-01   1.1960000000e+00   1.8346640000e-05   4.1928887936e+00   3.2474891540e-03   3.2474891540e-03
  -1.3154652131e-01  -1.3165420061e-01   1.1960000000e+00   1.8346640000e-05   4.2418801931e+00   3.1460618710e-02   3.1460618710e-02
  -1.3133142288e-01  -1.3143884201e-01   1.1960000000e+00   1.8346640000e-05   4.2665148123e+00   3.8616438277e-02   3.8616438277e-02
  -1.3110052562e-01  -1.3122400375e-01   1.1960000000e+00   1.8346640000e-05   4.2458455703e+00   1.1438443079e-02   1.1438443079e-02
  -1.3091524394e-01  -1.3097704750e-01   1.1960000000e+00   1.8346640000e-05   4.1957190233e+00  -3.5273760135e-02  -3.5273760135e-02
  -1.3078273387e-01  -1.3085344038e-01   1.1960000000e+00   1.8346640000e-05   4.1547289226e+00  -7.2674800154e-02  -7.2674800154e-02
  -1.3058293917e-01  -1.3071202736e-01   1.1960000000e+00   1.8346640000e-05   4.0933640041e+00  -1.2918122697e-01  -1.2918122697e-01
  -1.3032283328e-01  -1.3045385099e-01   1.1960000000e+00   1.8346640000e-05   4.0465220221e+00  -1.7909366788e-01  -1.7909366788e-01
  -1.3005943173e-01  -1.3019181558e-01   1.1960000000e+00   1.8346640000e-05   4.0585106654e+00  -1.8445708031e-01  -1.8445708031e-01
  -1.2979887190e-01  -1.2992704788e-01   1.1960000000e+00   1.8346640000e-05   4.1331312778e+00  -1.3983376182e-01  -1.3983376182e-01
  -1.2960323385e-01  -1.2967069593e-01   1.1960000000e+00   1.8346640000e-05   4.2215578580e+00  -7.8289626342e-02  -7.8289626342e-02
  -1.2948351025e-01  -1.2953577178e-01   1.1960000000e+00   1.8346640000e-05   4.2799408354e+00  -3.5660131332e-02  -3.5660131332e-02
  -1.2936192642e-01  -1.2943124872e-01   1.1960000000e+00   1.8346640000e-05   4.3393280615e+00   9.3556269537e-03   9.3556269537e-03
  -1.2919671193e-01  -1.2929260412e-01   1.1960000000e+00   1.8346640000e-05   4.4142992803e+00   6.9612372622e-02   6.9612372622e-02
  -1.2900568445e-01  -1.2910081974e-01   1.1960000000e+00   1.8346640000e-05   4.4806195656e+00   1.2988725651e-01   1.2988725651e-01
  -1.2872337350e-01  -1.2891054917e-01   1.1960000000e+00   1.8346640000e-05   4.5371774912e+00   1.9591645043e-01   1.9591645043e-01
  -1.2832655663e-01  -1.2853619783e-01   1.1960000000e+00   1.8346640000e-05   4.4881844659e+00   2.0844854845e-01   2.0844854845e-01
  -1.2796243995e-01  -1.2811691542e-01   1.1960000000e+00   1.8346640000e-05   4.3491462094e+00   1.6467363700e-01   1.6467363700e-01
  -1.2773215181e-01  -1.2780796448e-01   1.1960000000e+00   1.8346640000e-05   4.2412924939e+00   1.3051410428e-01   1.3051410428e-01
  -1.2759271906e-01  -1.2765633914e-01   1.1960000000e+00   1.8346640000e-05   4.1747771743e+00   1.1115082459e-01   1.1115082459e-01
  -1.2746096791e-01  -1.2752909898e-01   1.1960000000e+00   1.8346640000e-05   4.1130095578e+00   9.5179195433e-02   9.5179195433e-02
  -1.2728330510e-01  -1.2739283684e-01   1.1960000000e+00   1.8346640000e-05   4.0336339802e+00   7.8333903878e-02   7.8333903878e-02
  -1.2696658484e-01  -1.2717377336e-01   1.1960000000e+00   1.8346640000e-05   3.9099538762e+00   6.4957912380e-02   6.4957912380e-02
  -1.2645902886e-01  -1.2675939632e-01   1.1960000000e+00   1.8346640000e-05   3.7741936787e+00   9.3415056279e-02   9.3415056279e-02
  -1.2591595791e-01  -1.2615866140e-01   1.1960000000e+00   1.8346640000e-05   3.6218762207e+00   1.3431616535e-01   1.3431616535e-01
  -1.2549783385e-01  -1.2567325442e-01   1.1960000000e+00   1.8346640000e-05   3.4746543937e+00   1.4710023752e-01   1.4710023752e-01
  -1.2523665937e-01  -1.2532241328e-01   1.1960000000e+00   1.8346640000e-05   3.3877177790e+00   1.4767623105e-01   1.4767623105e-01
  -1.2507808359e-01  -1.2515090546e-01   1.1960000000e+00   1.8346640000e-05   3.3417876094e+00   1.4687633065e-01   1.4687633065e-01
  -1.2490434155e-01  -1.2500526171e-01   1.1960000000e+00   1.8346640000e-05   3.3007980325e+00   1.4557012082e-01   1.4557012082e-01
  -1.2467324855e-01  -1.2480342138e-01   1.1960000000e+00   1.8346640000e-05   3.2686837086e+00   1.4422420167e-01   1.4422420167e-01
  -1.2441420659e-01  -1.2454307572e-01   1.1960000000e+00   1.8346640000e-05   3.2713551858e+00   1.4477135041e-01   1.4477135041e-01
  -1.2419375465e-01  -1.2428533746e-01   1.1960000000e+00   1.8346640000e-05   3.3058251494e+00   1.4686667184e-01   1.4686667184e-01
  -1.2402801723e-01  -1.2410217185e-01   1.1960000000e+00   1.8346640000e-05   3.3459841962e+00   1.4859808299e-01   1.4859808299e-01
  -1.2386091453e-01  -1.2395386262e-01   1.1960000000e+00   1.8346640000e-05   3.3954316822e+00   1.4985025006e-01   1.4985025006e-01
  -1.2357291621e-01  -1.2376796644e-01   1.1960000000e+00   1.8346640000e-05   3.4933538516e+00   1.4947246293e-01   1.4947246293e-01
  -1.2303908710e-01  -1.2337786599e-01   1.1960000000e+00   1.8346640000e-05   3.6790373795e+00   1.3000766777e-01   1.3000766777e-01
  -1.2249508626e-01  -1.2270030822e-01   1.1960000000e+00   1.8346640000e-05   3.7966051597e+00   7.8306478789e-02   7.8306478789e-02
  -1.2206376027e-01  -1.2228986430e-01   1.1960000000e+00   1.8346640000e-05   3.9132588774e+00   5.5041780110e-02   5.5041780110e-02
  -1.2173842456e-01  -1.2183765624e-01   1.1960000000e+00   1.8346640000e-05   4.0558331580e+00   7.1388594896e-02   7.1388594896e-02
  -1.2157031899e-01  -1.2163919288e-01   1.1960000000e+00   1.8346640000e-05   4.1353008602e+00   8.3831774492e-02   8.3831774492e-02
  -1.2140151464e-01  -1.2150144511e-01   1.1960000000e+00   1.8346640000e-05   4.2144092643e+00   9.6498829720e-02   9.6498829720e-02
  -1.2122662448e-01  -1.2130158417e-01   1.1960000000e+00   1.8346640000e-05   4.2862706203e+00   1.0495521058e-01   1.0495521058e-01
  -1.2102287672e-01  -1.2115166480e-01   1.1960000000e+00   1.8346640000e-05   4.3520050020e+00   1.0603467735e-01   1.0603467735e-01
  -1.2078587861e-01  -1.2089408864e-01   1.1960000000e+00   1.8346640000e-05   4.3741507113e+00   8.1078836478e-02   8.1078836478e-02
  -1.2056939593e-01  -1.2067766857e-01   1.1960000000e+00   1.8346640000e-05   4.3498247486e+00   3.8987374829e-02   3.8987374829e-02
  -1.2039742455e-01  -1.2046112329e-01   1.1960000000e+00   1.8346640000e-05   4.3046495998e+00  -2.7603190140e-03  -2.7603190140e-03
  -1.2028388230e-01  -1.2033372580e-01   1.1960000000e+00   1.8346640000e-05   4.2707089974e+00  -2.9949050069e-02  -2.9949050069e-02
  -1.2017456602e-01  -1.2023403881e-01   1.1960000000e+00   1.8346640000e-05   4.2382501185e+00  -5.3918477086e-02  -5.3918477086e-02
  -1.2003408018e-01  -1.2011509324e-01   1.1960000000e+00   1.8346640000e-05   4.2017343388e+00  -7.8592790010e-02  -7.8592790010e-02
  -1.1987275724e-01  -1.1995306712e-01   1.1960000000e+00   1.8346640000e-05   4.1765424507e+00  -9.2624629958e-02  -9.2624629958e-02
  -1.1970953158e-01  -1.1979244736e-01   1.1960000000e+00   1.8346640000e-05   4.1740125033e+00  -8.9283549250e-02  -8.9283549250e-02
  -1.1954290296e-01  -1.1962661580e-01   1.1960000000e+00   1.8346640000e-05   4.1969377340e+00  -6.6998178511e-02  -6.6998178511e-02
  -1.1939754897e-01  -1.1945919012e-01   1.1960000000e+00   1.8346640000e-05   4.2357148404e+00  -3.3388819357e-02  -3.3388819357e-02
  -1.1928402206e-01  -1.1933590783e-01   1.1960000000e+00   1.8346640000e-05   4.2731409206e+00  -1.3397810859e-03  -1.3397810859e-03
  -1.1915438667e-01  -1.1923213630e-01   1.1960000000e+00   1.8346640000e-05   4.3194983925e+00   3.8693336976e-02   3.8693336976e-02
  -1.1895598790e-01  -1.1907663704e-01   1.1960000000e+00   1.8346640000e-05   4.3900963738e+00   1.0189293846e-01   1.0189293846e-01
  -1.1871613706e-01  -1.1883533876e-01   1.1960000000e+00   1.8346640000e-05   4.4533954880e+00   1.6552527437e-01   1.6552527437e-01
  -1.1849678869e-01  -1.1859693537e-01   1.1960000000e+00   1.8346640000e-05   4.4805391130e+00   1.9992923264e-01   1.9992923264e-01
  -1.1821961015e-01  -1.1839664202e-01   1.1960000000e+00   1.8346640000e-05   4.4812201813e+00   2.1295118183e-01   2.1295118183e-01
  -1.1792481926e-01  -1.1804257828e-01   1.1960000000e+00   1.8346640000e-05   4.4232622097e+00   1.6793476697e-01   1.6793476697e-01
  -1.1768809246e-01  -1.1780706025e-01   1.1960000000e+00   1.8346640000e-05   4.3461070117e+00   1.0635220650e-01   1.0635220650e-01
  -1.1749767841e-01  -1.1756912467e-01   1.1960000000e+00   1.8346640000e-05   4.2662027877e+00   4.3794139176e-02   4.3794139176e-02
  -1.1737588064e-01  -1.1742623214e-01   1.1960000000e+00   1.8346640000e-05   4.2129881127e+00   1.9485072512e-03   1.9485072512e-03
  -1.1726677549e-01  -1.1732552915e-01   1.1960000000e+00   1.8346640000e-05   4.1661965228e+00  -3.5408334887e-02  -3.5408334887e-02
  -1.1709321646e-01  -1.1720802182e-01   1.1960000000e+00   1.8346640000e-05   4.0970612530e+00  -9.2606797908e-02  -9.2606797908e-02
  -1.1668831558e-01  -1.1697841110e-01   1.1960000000e+00   1.8346640000e-05   3.9840798937e+00  -2.0366772615e-01  -2.0366772615e-01
  -1.1627454492e-01  -1.1639822006e-01   1.1960000000e+00   1.8346640000e-05   4.0736348826e+00  -2.2411405990e-01  -2.2411405990e-01
  -1.1604253848e-01  -1.1615086978e-01   1.1960000000e+00   1.8346640000e-05   4.1509190621e+00  -2.2178255790e-01  -2.2178255790e-01
  -1.1579194160e-01  -1.1593420719e-01   1.1960000000e+00   1.8346640000e-05   4.2463155321e+00  -2.1170079328e-01  -2.1170079328e-01
  -1.1555557630e-01  -1.1564967602e-01   1.1960000000e+00   1.8346640000e-05   4.3339766451e+00  -1.9995301376e-01  -1.9995301376e-01
  -1.1536623257e-01  -1.1546147659e-01   1.1960000000e+00   1.8346640000e-05   4.3969009344e+00  -1.9215341641e-01  -1.9215341641e-01
  -1.1513999113e-01  -1.1527098854e-01   1.1960000000e+00   1.8346640000e-05   4.4592848739e+00  -1.8685505021e-01  -1.8685505021e-01
  -1.1487921972e-01  -1.1500899372e-01   1.1960000000e+00   1.8346640000e-05   4.5070332549e+00  -1.8966872944e-01  -1.8966872944e-01
  -1.1461960218e-01  -1.1474944573e-01   1.1960000000e+00   1.8346640000e-05   4.5315027834e+00  -2.0187853885e-01  -2.0187853885e-01
  -1.1436074088e-01  -1.1448975863e-01   1.1960000000e+00   1.8346640000e-05   4.5375615505e+00  -2.2191120463e-01  -2.2191120463e-01
  -1.1414574428e-01  -1.1423172313e-01   1.1960000000e+00   1.8346640000e-05   4.5334460130e+00  -2.4233355841e-01  -2.4233355841e-01
  -1.1399628325e-01  -1.1405976543e-01   1.1960000000e+00   1.8346640000e-05   4.5290166585e+00  -2.5689972122e-01  -2.5689972122e-01
  -1.1382095532e-01  -1.1393280106e-01   1.1960000000e+00   1.8346640000e-05   4.5240570751e+00  -2.7342040666e-01  -2.7342040666e-01
  -1.1355031550e-01  -1.1370910957e-01   1.1960000000e+00   1.8346640000e-05   4.5218460209e+00  -2.9457702892e-01  -2.9457702892e-01
  -1.1323523859e-01  -1.1339152142e-01   1.1960000000e+00   1.8346640000e-05   4.5379365378e+00  -3.0579654568e-01  -3.0579654568e-01
  -1.1293342217e-01  -1.1307895576e-01   1.1960000000e+00   1.8346640000e-05   4.5751275692e+00  -3.0011233527e-01  -3.0011233527e-01
  -1.1271280030e-01  -1.1278788857e-01   1.1960000000e+00   1.8346640000e-05   4.6153068024e+00  -2.8478278983e-01  -2.8478278983e-01
  -1.1258302573e-01  -1.1263771203e-01   1.1960000000e+00   1.8346640000e-05   4.6417522657e+00  -2.7283821728e-01  -2.7283821728e-01
  -1.1244720796e-01  -1.1252833943e-01   1.1960000000e+00   1.8346640000e-05   4.6709648586e+00  -2.5839332079e-01  -2.5839332079e-01
  -1.1218932801e-01  -1.1236607649e-01   1.1960000000e+00   1.8346640000e-05   4.7288493978e+00  -2.2646432450e-01  -2.2646432450e-01
  -1.1183805510e-01  -1.1201257953e-01   1.1960000000e+00   1.8346640000e-05   4.8039781638e+00  -1.7576729150e-01  -1.7576729150e-01
  -1.1132264509e-01  -1.1166353066e-01   1.1960000000e+00   1.8346640000e-05   4.8930711312e+00  -1.0260881078e-01  -1.0260881078e-01
  -1.1031157407e-01  -1.1098175952e-01   1.1960000000e+00   1.8346640000e-05   4.9504448234e+00  -9.6847371303e-03  -9.6847371303e-03
  -1.0899153253e-01  -1.0964138861e-01   1.1960000000e+00   1.8346640000e-05   4.9329578381e+00   2.8514205032e-02   2.8514205032e-02
  -1.0800769026e-01  -1.0834167645e-01   1.1960000000e+00   1.8346640000e-05   4.8865221526e+00   2.6505407968e-02   2.6505407968e-02
  -1.0733650994e-01  -1.0767370407e-01   1.1960000000e+00   1.8346640000e-05   4.7967227146e+00  -8.1603689698e-04  -8.1603689698e-04
  -1.0676026142e-01  -1.0699931582e-01   1.1960000000e+00   1.8346640000e-05   4.6375489191e+00  -5.3676028323e-02  -5.3676028323e-02
  -1.0606473306e-01  -1.0652120702e-01   1.1960000000e+00   1.8346640000e-05   4.4455262479e+00  -1.1563079109e-01  -1.1563079109e-01
  -1.0540755234e-01  -1.0560825909e-01   1.1960000000e+00   1.8346640000e-05   4.2626042829e+00  -1.9750803358e-01  -1.9750803358e-01
  -1.0496110688e-01  -1.0520684560e-01   1.1960000000e+00   1.8346640000e-05   4.1566388983e+00  -2.4781097506e-01  -2.4781097506e-01
  -1.0429894169e-01  -1.0471536817e-01   1.1960000000e+00   1.8346640000e-05   4.0895365836e+00  -2.7135085720e-01  -2.7135085720e-01
  -1.0352749395e-01  -1.0388251520e-01   1.1960000000e+00   1.8346640000e-05   4.1654526333e+00  -2.1099249479e-01  -2.1099249479e-01
  -1.0283880959e-01  -1.0317247270e-01   1.1960000000e+00   1.8346640000e-05   4.1558905763e+00  -1.9949384103e-01  -1.9949384103e-01
  -1.0193061543e-01  -1.0250514648e-01   1.1960000000e+00   1.8346640000e-05   4.0421565288e+00  -2.4118466258e-01  -2.4118466258e-01
  -1.0112224264e-01  -1.0135608438e-01   1.1960000000e+00   1.8346640000e-05   4.1641651162e+00  -1.4949506656e-01  -1.4949506656e-01
  -1.0037016354e-01  -1.0088840090e-01   1.1960000000e+00   1.8346640000e-05   4.3386215055e+00  -3.7682327906e-02  -3.7682327906e-02
  -9.9546755416e-02  -9.9851926180e-02   1.1960000000e+00   1.8346640000e-05   4.5086616639e+00   4.0063819916e-02   4.0063819916e-02
  -9.8797370743e-02  -9.9241584652e-02   1.1960000000e+00   1.8346640000e-05   4.6379269736e+00   1.0293785709e-01   1.0293785709e-01
  -9.8074448466e-02  -9.8353156833e-02   1.1960000000e+00   1.8346640000e-05   4.5506710433e+00   8.3914066542e-02   8.3914066542e-02
  -9.7267975677e-02  -9.7795740099e-02   1.1960000000e+00   1.8346640000e-05   4.3504223045e+00   2.6915850236e-02   2.6915850236e-02
  -9.6493627334e-02  -9.6740211255e-02   1.1960000000e+00   1.8346640000e-05   4.1640866723e+00  -4.6549226362e-02  -4.6549226362e-02
  -9.6008859455e-02  -9.6247043413e-02   1.1960000000e+00   1.8346640000e-05   4.0492075473e+00  -1.0016791430e-01  -1.0016791430e-01
  -9.5241692693e-02  -9.5770675496e-02   1.1960000000e+00   1.8346640000e-05   3.9489285520e+00  -1.4232001119e-01  -1.4232001119e-01
  -9.4421078994e-02  -9.4712709891e-02   1.1960000000e+00   1.8346640000e-05   4.0890684402e+00  -5.3557901308e-02  -5.3557901308e-02
  -9.3793569332e-02  -9.4129448097e-02   1.1960000000e+00   1.8346640000e-05   4.2313814079e+00   1.6409485762e-02   1.6409485762e-02
  -9.3133715310e-02  -9.3457690566e-02   1.1960000000e+00   1.8346640000e-05   4.3154032270e+00   5.0872145368e-02   5.0872145368e-02
  -9.2585924892e-02  -9.2809740053e-02   1.1960000000e+00   1.8346640000e-05   4.2841994031e+00   3.7860497803e-02   3.7860497803e-02
  -9.2244009247e-02  -9.2362109731e-02   1.1960000000e+00   1.8346640000e-05   4.2375887729e+00   2.0555358282e-02   2.0555358282e-02
  -9.2026219639e-02  -9.2125908763e-02   1.1960000000e+00   1.8346640000e-05   4.2051350896e+00   9.2552130093e-03   9.2552130093e-03
  -9.1830903705e-02  -9.1926530515e-02   1.1960000000e+00   1.8346640000e-05   4.1771192179e+00   2.5008773812e-04   2.5008773812e-04
  -9.1631135860e-02  -9.1735276894e-02   1.1960000000e+00   1.8346640000e-05   4.1520911101e+00  -6.8257420321e-03  -6.8257420321e-03
  -9.1398833936e-02  -9.1526994825e-02   1.1960000000e+00   1.8346640000e-05   4.1302425139e+00  -1.1359197820e-02  -1.1359197820e-02
  -9.1143894466e-02  -9.1270673047e-02   1.1960000000e+00   1.8346640000e-05   4.1186133465e+00  -1.0590574034e-02  -1.0590574034e-02
  -9.0891372462e-02  -9.1017115885e-02   1.1960000000e+00   1.8346640000e-05   4.1192428722e+00  -4.6749071173e-03  -4.6749071173e-03
  -9.0658347718e-02  -9.0765629039e-02   1.1960000000e+00   1.8346640000e-05   4.1285226076e+00   3.9267388334e-03   3.9267388334e-03
  -9.0443268522e-02  -9.0551066396e-02   1.1960000000e+00   1.8346640000e-05   4.1407445668e+00   1.2562857104e-02   1.2562857104e-02
  -9.0208452896e-02  -9.0335470649e-02   1.1960000000e+00   1.8346640000e-05   4.1541643894e+00   2.0700239880e-02   2.0700239880e-02
  -8.9831990117e-02  -9.0081435144e-02   1.1960000000e+00   1.8346640000e-05   4.1675662981e+00   2.7252576719e-02   2.7252576719e-02
  -8.9404866662e-02  -8.9582545091e-02   1.1960000000e+00   1.8346640000e-05   4.1409911012e+00   1.0015039860e-02   1.0015039860e-02
